text,bad,toxic,non-toxic
"The BIG PICTURE by the people who control this world, FREEMASONS!&quot;The First World War must be brought about in order to permit the Illuminati to overthrow the power of the Czars in Russia and of making that country a FORTRESS OF ATHEISTIC COMMUNISM. The divergences caused by the “agentur” (agents) of the Illuminati between the British and Germanic Empires will be used to foment this war. At the end of the war, Communism will be built and used in order to DESTROY the other governments and TO WEAKEN THE RELIGIONS.The Second World War must be fomented by taking advantage of the differences between the Fascists and the political Zionists. This war must be brought about so that Nazism is destroyed and that the political Zionism be strong enough to institute a sovereign state of Israel in Palestine. During the Second World War, INTERNATIONAL COMMUNISM must become strong enough in order to balance Christendom, which would be then restrained and held in check until the time when we would need it for the FINAL SOCIAL CATACLYSM.The Third World War must be fomented by taking advantage of the differences caused by the “agentur” of the “Illuminati” between the political Zionists and the leaders of Islamic World. The war must be conducted in such a way that Islam and political Zionism mutually destroy each other. Meanwhile the other nations, once more divided on this issue will be constrained to fight to the point of complete physical, moral, spiritual and economical exhaustion.We shall unleash the Nihilists &amp; the atheists (Russia, China) and we shall provoke a formidable social cataclysm which in all its HORROR will show clearly to the nations the effect of absolute atheism, origin of savagery and of the most bloody turmoil.Then everywhere, citizens, obliged to defend themselves against the world minority of revolutionaries, will exterminate those destroyers of civilization, and the multitude, disillusioned with Christianity, whose deistic spirits will from that moment be without compass or direction, anxious for an ideal, but without knowing where to render its adoration, will receive the true light through the universal manifestation of the PURE DOCTRINE OF LUCIFER, brought finally out in the PUBLIC view.This manifestation will result from the general reactionary movement which will follow the destruction of Christianity and atheism, both CONQUERED AND EXTERMINATED at the same time.”&quot;That which we must say to the crowd is, we worship a god, but it is the god one adores without superstition. To you sovereign grand inspector general, we say this and you may ONLY repeat it to the brethren of the 32nd, 31st and 30th degrees. The Masonic religion should be by all of us initiates of the HIGH DEGREES, maintained in the purity of the LUCIFERIAN DOCTRINE. YES, LUCIFER IS GOD!&quot; - Albert Pike (Was a Lawyer, Writer, Confederate General and a founder of modern day Freemasonry.) - Albert Pike published this in &quot;Morals &amp; Dogma&quot; in 1871. Let that sink in....",,,
"Hey Aluxers, are you ready for the metaverse?Let us know if there is anything in this video you would like us to make a dedicated video on!",,,
No ty,,,
lets just ignore that to do a NFT transaction costs close to a hundred bucks in GAS,,,
want it broken? one day well my guess,,,
Hi some weak as kiddie script and weak clout following Also let enable a voice mask and have fat dudes hide ina vr,,,
"Successful people don&#39;t become that way overnight. most people see at a glance-wealth, a great career, purpose-is the result of hard work and hustle over time. I pray that anyone who reads this will be successful in life",,,
"People who design NFT clothes, please respond!  I really want to learn and at least to begin to understand all this.  Help who is doing this!  Videos, courses, articles, blogs of people from this field!  I will be infinitely grateful!",,,
This screams Mark of the beast.,,,
im so confused. god help me.,,,
What&#39;s interesting about things that aren&#39;t real. Let the people know that metaverse is an illusion and will trap people in it until they hopefully realize that they&#39;ve achieved nothing and lost everything,,,
“The rise of individual ownership ”,,,
Those virtual concerts inside of video games are wild.,,,
Thank you for the information!,,,
Omg! I can’t wait to watch NFL in the metaverse!,,,
This is a great video and very timely topic. Thank you for sharing.,,,
I love the concept of the Metaverse/Web 3.0 but wouldn&#39;t trust the Zuckerverse or whatever else he or his company produces more than I could throw them.,,,
"earned a subscriber. I see how the admin way of life with Tax and Accounting will change drastically, at the moment it has too much friction!",,,
I&#39;m really confused on what NFT  are. And how dose stock  market comes into play with that?,,,
Nope . Fuck the metaverse . It’s the end of humanity as we know,,,
Less talking more tripping,,,
Hey let funnel time at are real jobs cause we don’t know what todo to keep myself occupied,,,
The problem is that I don’t need to buy the song to listen to it. But rather to have a unique receipt that I bought it,,,
Idiots are paying millions for a JPEG ah ok that&#39;s why you are making a video on it I guess you are a billionaire or never gonna invest in metaverse XD,,,
"Metaverse and decentralised applications will redistribute some of the huge wealth accumulations of large corporations like AWS, Microsoft and Apple…this is the ultimate goal",,,
Still don&#39;t get it,,,
We’re really about to enter the REAL “Ready Player One” version of reality,,,
Great explanations,,,
"One main thing that is flawed in your argument, and most arguments is that Web 3.0 is going to replace Web 2.0 just like Web 2.0 did with 1.0. Not true, there will still be 2.0 open internet and people who use it for free. You know why? Because it doesn’t cost anything to make to begin with compared to 3.0. Running the blockchain is high energy and I don’t really believe that there is as much value being produced for the amount it costs to make the metaverse.  It’s also very difficult to compare NFTs to real assets. Sure it’s true that people can value things however they want to. But at the end of the day it has to have some functional value or else it’s just art. Nothing in Web 3.0 has enough functional value to be make economies out of it. The music example is perfect. Your acting like people don’t already have bandcamps and don’t already charge for their music to be heard. It’s a thing… but guess what, the subscription companies are dominating that market the blockchain will NOT change that.",,,
Another Awesome video Thanks Much Love,,,
"The priority of &quot;Making money on metaverse&quot;!! So many people concerned about it&#39;s effect on humanity&#39;s perception of reality to keep humans in a controlled societal matrix. No wonder older people hate us millennials, future generations will too for not fighting this harder to steer the direction to &quot;cute for ageing&quot; Or &quot;cure for all diseases&quot; Etc. Seriously &quot;making money&quot;!!",,,
See u there,,,
"United States Promisary notes Thee United States Promises with 100 United States dollars in thee United States you may purchase 100 dollars worth of goods, and with 100 United States dollars you should be able to purchase 200 dollars worth of goods in Colombia,  100 usd= 200,000 Colombia pesos and I am happy.",,,
Nonsense,,,
"Before 1971 a Dollar had its value because it was backed by actual Gold which is hard to mine, to process and Limited so the agreed valued is based on time and Energy. Meanwhile Money printer today goes brrrrrrrrr. I think its better to compare a nft to acutal Art i guess.",,,
Metaverse is pure evil. In this „world” we will be controlled in every aspect not like in Real world. Making money with metavrtse isn’t worth it. Stay in physical world guys,,,
I think we need to be carefull about the Metaverse,,,
Use this comment as the dislike button,,,
No offence but this voice is grating.,,,
I wish V.R. was more interesting,,,
A shill for Metaverse! ............Zukerborg fan boy. I’ll take your information with a very large pinch of salt!  You probably think the Vegas Loop is next gen travel! Don’t listen to this sales woman!,,,
Did Zuck pay you enough for this video?,,,
Metaverse sucks. Why do people trust Facebook. But i guess it&#39;s time to exploit stupid people or they never learn,,,
"Goodbye, humanity",,,
"To think you told your kids in the 80,s &quot;get off that computer game, you&#39;ll never make money from that&quot; ! : ) .",,,
What corporation is behind this video?,,,
"Why would you buy something for 1 dollar, then sell it for one dollar where you only get 20% of the sale? you&#39;ve made a loss of 80c now right?",,,
I&#39;m certain more harm then good will come from the Meta. But I look forward to seeing how it all pans out.,,,
"Success depends on the actions or steps you take to achieve it.  Show me a man without investment and I&#39;ll tell you how long it takes to go bankrupt.  Investing creates a safe haven for the future.  With the right investment choice that has at least a 2% minimum risk and with the advice of an expert, profits and interest are 100% guaranteed.",,,
"Evil , Satanic, Money worshipers. You&#39;ll get what you deserve!",,,
"I am against VR, but AR or holograms are something I am willing to consider",,,
Yes for making investment  in this  Big big big big big no for using this shit,,,
Knowledge is Power,,,
This is spiritual warfare. Run to the forests.,,,
"The weirdest and most concerning thing I see about the metaverse is the way that they will make profit. They are selling literally nothing for insane amounts of money. Before the metaverse, big tech companies and social media would profit from your attention and profit from brainwashing you with ads while you scroll for hours on their app. I am sure the metaverse will do this as well but they are also just straight up selling digital space or an image. It’s the same reason people have issues with NFTs, you are buying something for a ridiculous amount of real money that meta can create for free or next to nothing. I heard snoop dogg bought a house in the metaverse for a few million. What sense does that make at all. We are all about to get scammed of our money, conscious, psyche, and reality.",,,
"VR is, when done correctly, an intimate way to interact with unreality for a short period of time. It&#39;s why videogames and chat hubs do so well on VR. What Meta is trying to do is comically villainous, Facebook, the company notorious for stealing and selling your information, spreading fake news like a disease, and hosting human trafficking rings, suddenly wants to replace reality with an eternal hell of advertisements and commercialism? No thank you, nobody is stupid enough to take that pill, except maybe this channel, all I can hope for is that it&#39;s expensive, and it fails miserably.",,,
Trade with an expert else you will lose all your capital and you will drop off the marketThe importance of professional mentorship of an expert should be the first step of trading,,,
so crime will just disappear when everyones forced into metaverse ???,,,
"stop feeding it, let people decide for them self if they wanna be part of metaverse, don&#39;t make it sound like they are missing out by choosing not to join the metaverse.",,,
Technically inaccurate points made on this video. Surprised it got so many views.. I am a computer scientist.,,,
this must NOT happen,,,
taking notes to sell coursers in the future fooling people into thinking they can get rich with the metaverse,,,
Imagine if you can own a real state in Minecraft mine craft creator will become richer again,,,
you want facebook to run your work life?,,,
"A useless video for someone who has heard about metaverse, AR,VR. Waste of time. But still, I appreciate the effort.",,,
How to get rich from it ?,,,
Nah. I&#39;ll stick with reality for now,,,
"Ok, Antichrist",,,
spotify already pays you royalties. nfts r dumb,,,
"Humans are drifting from reality towards a more meaningless, lonely, useless pixel world. This is what happens when you have good meal and all your basic needs met. No one is gonna get anything out of this whole metaverse thing other than money. And if you are doing all this for money you&#39;re still pursuing no meaning in your life. God have mercy on us.",,,
"Digital Grocery store, buy it through the game.",,,
"I think y’all forgot a bit about the history of money there.. also nft’s won’t be worth anything unless they legitimately are unique within a specific offering and actually hosted on the block chain. Otherwise you’re essentially paying for a link to an image that everyone else got, and it was a scam.",,,
Does this mean youtube is going to disappear slowly as we move more towards metaverse Bcuz youtube is in web2.0,,,
"metaverse this and metaverse that, when was the last time you meta girl?",,,
Facebook already lost the metaverse battle,,,
Ihl to the moon,,,
&quot;Metaverse&quot; fancy name for matrix,,,
"I&#39;ve been trying to do my own research on the Metaverse to get a better understanding of it, but I&#39;m more lost than ever. I don&#39;t understand, what is the point of it? What value is it offering its users? What problems is it solving?",,,
You can try to dance around it but the future of the -verse is a dystopian one.,,,
Can’t stop won’t stop GameStop,,,
This video made by Victor Chaos.,,,
"“I Thought That The Closer The Real And Virtual World Got, The Better The Future Would Be. But The More The Boundary Between Them Blurs, The More It Starts To Trick People.” ~ kiritoIt&#39;s happening, isekai is becoming a reality!",,,
How can I invest in this?,,,
Its actually funny how many flaws there are in some of the logic in this video,,,
Oh my God butters was right about NFT&#39;s,,,
Now tell us about the staggering amount of emissions that have greatly accelerated climate change as a result of wasteful Blockchain infrastructure and the power it consumes...,,,
"Lizard man wants us to join his metaverse after coning, lying, stealing, bribing, spying his way to make the metaverse...sounds like something an idiot would sign their personal data away for...in no way shape or form will facebook use blockchain for meta unless they can pull data from it, every clip you showed was ppl using VR to interact with the verse, metaverse will be used from any device not just VR. When multiverse is truly blockchained, then it&#39;ll change the world, otherwise it is just another way to pull data and spy on the users like FB is so well known for. Open-source verse is the future",,,
I hope i never ever spend a minute in this &quot;metaverse&quot;,,,
Sounds…. Like a pyramid scheme,,,
Liked the video. Very informative.,,,
buy digital land --&gt; profit from it or sell it at a higher price--&gt; buy real lands. suckers.,,,
"Social media destroys our health, our minds, our society.Facebook: time to crank it up to 11.Alux:  sell your sole now and get a 20% return.",,,
the metaverse is so dangerous...,,,
This is the step where we can stop the war in reality right? As we are focus in online web 3.0 as we individual own the internet. Whats the point of country taking lands? We can just settle it in internet. Maybe that will be so much fun as we avoid the death of people in reality,,,
"For the uneducated: it&#39;s just buying pixels.For the educated: you can become a digital real estate investor in the next 10 years!So... A pixel investor? XDOk, but for real. The thing with selling your art as nft and getting 80% of every sell sounds really cool, I think this is finally something that will make artist earn as much as they really deserve. But buying parts of the internet? I get the idea (or so I think) but won&#39;t it just end up as buying land/goods in real life? I feel like with giant companies such as google, facebook, nike, cocacola, disney etc. we, people, already lost in this &#39;&#39;buying parts of the internet&#39;&#39; race. Corporations already have all the money and reasources to make the best possible decissions while buying those parts of the internet. And sure, as we&#39;ve seen in the nowadays idea of the internet, there are individuals who made it big here. But what is the cost of making it big now? The life of a youtube/instagram/tiktok star is not as nice as people might imagine. Or, to be specific, it&#39;s not for everyone. You have to constantly monitor a huge amount of social media every day and it can really become tiring mentally. And what will be the cost of money and fame in the metaverse? The biological cost? For us, humans and for the environment? I&#39;ll remain skeptical of the idea of making a whole life in metaverse. Work and some parts of the entertainment? Sure, why not, it&#39;ll surely make some things easier but I don&#39;t feel crazy about this idea.",,,
Boring,,,
"Can someone explain 6:19 , I thought since mark is making meta and suppose we all use his technology tomr ; doesn’t it mean he has control of the data tomr ?",,,
wow her (or AI) voice makes this look so scammy.,,,
"Metaverse&#39;s aim is not create a utopia for you, it&#39;s aim is to mix reality. Who ever controls the metaverse will have control over your REALITY. And who&#39;s in charge of it?MARK fkin ZUCKERBERG, the guy who said we are &quot;Dumbf*cks&quot;.",,,
METAVERSE - the only way Millennials will afford land in the future,,,
Have you ever been (as Russian) introduced to Orthodox Christianity?,,,
Great analysis bro you have my sub,,,
Loved the video. Balanced and fun. I totally understand when you said that being too early only ensures secured rewards for the one&#39;s selling you the idea. Great stuff.,,,
What protocol will metaverse use?,,,
I guess I&#39;m in the wrong profession when others are making millions selling virtual land and monkey pictures...,,,
"Allow me to pop all y&#39;all&#39;s ballons at once, the &quot;metaverse&quot; is just the internet, and NFTs will not make you rich. Digital scarcity was outdated before it ever became a thing, and these are the dying gasps of the capitalist class, looking to make money instead of focusing on surviving to begin with. When you lose money on these investments, and you will, the best part is that you&#39;ll have no recourse, just a worthless encrypted URL.",,,
People buying a fake yacht.  So whats the plan they are going to rent the yacht and have virtual parties.  We are far far from that  probably more then 10 years and more. Nothing can beat the real thing to really rent the yacht and have a party so i don&#39;t understand.  The Virtual land and i get that,,,
Anybody they falls for this is a FOOL!!!,,,
These big companies buying vertual real estate just so they can bombard us with vertual ads whenever vertual universe gonna take off! Because we won&#39;t have adblocks in the beginning of vertual universe circle! Which will brainwash us to buying worthless sht like when internet first came out! Just watch!!!,,,
I am more confused now,,,
FF7 reference gave this vid an instant like,,,
NFT Worlds setting a new standard in the metaverse space :) :D,,,
Discord link?,,,
"My favorite piece of land in VR is my Oculus homespace.  If anything, I&#39;d want to build on to that space. Vr chat and horizons and places like that I strongly dislike. I&#39;m not interested in experiencing VR with random people, the same way I refuse to play multiplayer games. Unless we can limit by age and gender, I&#39;m not interested in mingling with them or having them visit my vr land.",,,
I&#39;ll stick to buying real land no disrespect.,,,
You buy it and i bet the owners or creators have some sort of policy to kick you out and take your land if you dont complied with some rules etc. so basically your not the owner 100%,,,
Where is FB&#39;s metaverse? :) They havent bought land in SAND ? What&#39;s the diff in buying &quot;land&quot; in sand metaverse vs creating your own mini-metaverse in SAND or independantly ?,,,
Cheems inu New Block City coming soon to the metaverse. Get some Cheems inu.,,,
S A F E M O O N,,,
1:17,,,
Success depends on the actions or steps you take to archive it. Show me a man without investment and I will tell you how long it takes to go bankrupt. I pray everyone reading this becomes successful,,,
Insaaanee,,,
"The meta universe is full of infinite possibilities, and it will surely lead mankind to a new level",,,
HERO and THETA will be huge!!!,,,
"Great video, thank you so much, I&#39;m a plein air oil painter, YouTuber /Teacher.. interested in how I can create and build a business in the mv, where would you suggest I do some research?",,,
"Bridges, NFTS, the metaverse, it&#39;s all the same.",,,
Thanks for the great work.  It&#39;s hard your wrap your head around the metaverse. But you make it a little easier.,,,
I was literally a minute in and I said I like this guy the way his perspectives are in the way he talked about his parents I’m still more like his parents but I know a good investment when I see one and these nerds gonna make me some money,,,
"There can be other metaverses in future that is the problem, not only sand.",,,
Fantastic video,,,
having a land in metaverse how it gonna change our life anyway i feel it sucks,,,
"keep buying and investing in stocks or crypto,soon Bitcoin will hit $100,000",,,
Ready player one?,,,
Damn....either this new change will bring millionaires or donkeys that are being used by the millionares. We have to think now.the future is here.,,,
"Venturing into the trading world without the help of a professional trader and expecting profits is like turning water into wine, you would need a Miracle, that&#39;s why i trade with Erna solberg, her skills set is exceptional.",,,
"This is a rich people game, right?Thus useless/harmful to mankind.",,,
I wonder how many physical houses will get robbed while the owner is in the back room in VR,,,
Your voice,,,
What is the best investment ? I missed this.,,,
Super great video!!,,,
OMI ;),,,
"12 Acres for Sale in Bancroft, ME is already sold :-/",,,
And btw great content simple and very informative,,,
I wanna join your discord could please guide me how to ?,,,
Got a idea of making a new NFT from ur tshirt,,,
Quit that shitty real life to live one of my dream in the virtual world... damn you can&#39;t deny the potential of the metaverse or you &#39;re crazy.  Game winner for those who will have patience,,,
Does anyone know what website he found those cheap acres?,,,
Thanks for educating  me.,,,
"Hello I would love to invest in  bitcoin/Forex,but was wondering if I could get a professional broker that will guide me through as I&#39;m new to this",,,
"Hey Andrei, great video, so informative, simple, clear, and .... after i finished watching, it made me smile.  Thanks.",,,
"SECOND LIFE ON STEROIDS -  I have been selling digital items on the SL marketplace since 2007.  Everything has already been done there.  LAND, ART, Bodies, Clothing, Charities, Virtual concerts.  Way less expensive.  WHERE HAS EVERYONE BEEN?",,,
Is your name Victor,,,
Hmmmmmmmmmmmmmm !GTA-5 ONLINE,,,
Can someone help me become rich?,,,
"&lt;looking closely at the longer-term market may put bitcoin’s current price difficulties in perspective, but it offers little help in predicting its future trajectory. Analysts remain divided over whether this is the end of a so-called “dead cat bounce” within a bear market or if it is just a blip on the way to new all-time highs in 2021. Either way, the price fluctuations are to be expected, that is why it is reasonable to trade with the guidance of an expert. Since July till now I have accumulated up to 12 BTC with exclusive tips from Isaac Steward, you can easily get to him on Telegram@IsaacSteward",,,
f,,,
"&lt;looking closely at the longer-term market may put bitcoin’s current price difficulties in perspective, but it offers little help in predicting its future trajectory. Analysts remain divided over whether this is the end of a so-called “dead cat bounce” within a bear market or if it is just a blip on the way to new all-time highs in 2021. Either way, the price fluctuations are to be expected, that is why it is reasonable to trade with the guidance of an expert. Since July till now I have accumulated up to 12 BTC with exclusive tips from Isaac Steward, you can easily get to him on Telegram@IsaacSteward",,,
Liked and Subscribed because you nailed. My understanding of the topic skyrocketed from this video. Looking forward to more great content on this channel. Thnks.,,,
I think the fact that there will be infinite metaverses created by developers will make the whole experience less potent which will result in a lot of disappointing investments. It’s like bitcoin and all shitcoins created around it which makes the whole crypto game just one dilutive universe with a lot of money grabbers and frauds,,,
"&quot;and If you just believe in NFTS, then I believe in NFTS, and then they believe in NFTS, and we make all kinds of ** money.&quot; - Victor Chaos",,,
"Улыбающийся очкарик мило рассказывает (впаривает) как это отлично зарабатывать деньги ничего не делая. Если у тебя будут деньги, кто будет производить для тебя товары? Вам монда маладое поколение",,,
where do you buy land in NM for $50?  What&#39;s the website?,,,
Please i really want to invest and earn from trading but i don&#39;t know any reliable broker.. Any ideas..?,,,
Fb meta will kill all the other metaverse like decentraland or sandbox. Fb market cap is like 850 Billion and once they release their meta it will be hard for other platforms to compete,,,
Very informative! Thank you!,,,
Ok tonight go spend the night at your metaverse  property. Here in earth it&#39;s 30F outside I hope it&#39;s warmer up there!,,,
"Soon someone will be asking the question, How many parallel metaverse are out there?",,,
Facebook meta verse is not worth it because other engines beat them to it,,,
"Always take the market Crash as a good time to buy because ignorant people will be kicking themselves in few months if they miss the opportunity to buy and invest in Crypto as it&#39;s retracing....BE WISE, TAKE THE RISK.",,,
Such a sick idea,,,
What stocks or companies that are publicly traded provide the technology software etc. for those video game or meta-verse companies to build their virtual world? Is there any play there? I like that better.,,,
The idea of a metaverse run by mark Zuckerberg genuinely terrifies me how are people legitimately okay with this,,,
How much did you edit your audio ? It looks so unnatural,,,
I ad blocked and algorithm blocked you,,,
Love from India,,,
His voice doesn’t match his body language!,,,
Can i jon ur discord ? Uts will be lovely,,,
"All I have to say is, &quot;I love you Andrei, thank you for making this.&quot;",,,
Loved ur analogy,,,
Ugggh That land in New Mexico gone,,,
"I watched your video and man Oman , it blow my mind ..I don’t understand  how someone  can make  actual money.But thank god I have an actual day job.",,,
How can you see the land and do things with it ?,,,
"Quite honestly, it still sounds absolutely stupid to me. Capitalist codswallop",,,
This type of greed is disgusting,,,
You’re the problem,,,
Ready Player One?,,,
&lt;3 the sewer shirt,,,
I have land at the bottom of the ocean for you going cheap hurry hurry,,,
Is this not just buying land for your guild home in an mmo,,,
We’re living some crazy times!,,,
"So in 2029 when the earth is beyond repair and the super storm comes, and real estate on earth is worthless, this metaverse land will be worth a shitload?",,,
"littlemouse token ,hummingbird token, FEG token,",,,
This is the most useless idea ever. Anyone who joins is the problem not solution. Y’all need to wake up. Weak mindless useless humans will be in here.,,,
"just another sign that people are idiots, and we are living in idiocracy.buying nothing for a lot. wow.",,,
"What land!? what land!? It’s digital, surely land is infinite!?",,,
Facebook announces name change to Meta in rebranding effort ► https://www.theguardian.com/technology/2021/oct/28/facebook-name-change-rebrand-metaEnter the metaverse: the digital future Mark Zuckerberg is steering us toward ► https://www.theguardian.com/technology/2021/oct/28/facebook-mark-zuckerberg-meta-metaverse,,,
The matrix is unraveling,,,
i like how he accnolages that he is supposed to be the robot,,,
Why the long face mark?,,,
Biggest takeaway from this was Zuck has one of those dogs that you ask why anyone would have every year you see it on the National Dog Show.,,,
HOW DOES SHE HAVE HIS DAD&#39;S NUMBER?,,,
Yeah so we can stay more at home on our computers,,,
Your children are going to be one this. So stop breeding.,,,
I get so relieved looking at the comment section,,,
Don&#39;t destroy my humanity,,,
Biology is winning,,,
It&#39;s just Sims in 1st person.  I dont see  why theres so much fuss over this.,,,
Too many restrictions on Facebook as far as what you can and cant say. Usually depends on your race and gender too as to what rules you have to go by. I&#39;d rather go old school and stay off social media than get on Facebook again.,,,
"This is going to be great once our real world is destroyed by plastic waste and global warming. At least we&#39;ll have our perfect virtual world, with forests (we no longer have) and species (that have gone extinct) where we can escape our real world problems and play games! wohooo! (NOT!) We in the comments may think it&#39;s not going to happen, but IT&#39;S ALREADY HAPPENING! people are literally buying luxury clothes  &amp; sneakers for their avatars worth thousands of dollars (one sneaker sold for $2.5K in 2020), and companies make money selling these things (Zepeto). Instead of our best innovation and intellectual capacity being used to save our planet, here we have billionaires trying to escape either through this meta verse OR by literally escaping the planet with rockets. I worry about our civilization.",,,
1:19 all seeing eye,,,
What do normal humans put on their shelves? Sweeet Baby Rays.,,,
But how do you eat food,,,
You pleb sit at home wired to shitverse while we billionaires live the real live.,,,
Now we know what is going behind the covid divide - 5g powered metaverse.  Freedom of choice matters.What is not in the metaverse1. Reality2. Sanity3. heart4. Connection5. Natural human DNA evolution,,,
This is ... what&#39;s the word i&#39;m looking for ... PATHETIC !,,,
"The only thing I&#39;m afraid for here, is what if it&#39;s in-app purchasing? What will happen to our society? Will we ever come back to our reality? And what will happen to the government? Or our lifestyle?For me, if we use it right, nothing wrong will happen, it&#39;s awesome tho, ngl",,,
I use the internet to teach me how not to use the internet and get a real life.,,,
Let me tip the artist and they will extend the viewing is all i needed to hear to know someones getting rich off this lemme just take my cash out and invest in the man with too short of bangs,,,
NO META NO META NO META NO META NO META NO META NO META NO META NO META NO META NO META,,,
ready player one for public,,,
"The scary part is if there are enough people who do their business or social activity exclusive on VR, then even people who were reluctant at first will have no choice other than using the same platform or they will be left behind",,,
We dont need your technology.,,,
Lame.,,,
BO RIIIIIIIIIIING!!,,,
"I don’t like how people are criticizing this idea when it’s basically like a more enhanced version of vrchat, or any virtual game, also, it won’t destroy the lives of others unless they don’t have the will to get off the headset or if they don’t know the differences between what’s real and what’s not, but then again, there’s always someone else that can help.",,,
Looks boring,,,
Welcome to the rest of your life. This is the end of us all. Save yourself while you still can.,,,
"Wow, I knew they had lost contact with reality, but now they really mean it…",,,
0:21,,,
Literally what is the point,,,
This is so sick,,,
Nerd,,,
Future is awesome!,,,
oculus doesnt even look real  it&#39;s glitchy and pixelated,,,
"This is exactly why I deleted Facebook, Twitter and Instagram!",,,
He’s effectively making the human species more lazy,,,
Wyf,,,
It looks like a cheap knock off of VRChat...,,,
وذلك وغيره في وقت ما,,,
CovidImages need to be invested more than half19,,,
Can I use this in a video,,,
Just what we need. Something to make people even lazier then they already are.,,,
I miss the dislike button.,,,
Dafuq!,,,
Make sure no one ever wants to leave their house! im sure it’s all part of the plan.,,,
She&#39;s banging the creator from LA,,,
"Everyone says I don&#39;t like or don&#39;t want it , wait till it comes out, Everyone be on it",,,
What nonsense is this,,,
Zuck’s acting skills leave much to be desired 0/10 -IGN,,,
Metaverse---&gt; Pseudoverse,,,
"I&#39;d be the virtual world homeless pan handler, were I would ask for virtual world money and then would buy virtual world drugs.",,,
Tje OASIS from Ready Player One,,,
Welcome to the matrix. The first one to unplug from this will the one: NEO.,,,
This look similar from sao,,,
one of the most dangerous people on earth invented a new way to enslave the masses DO NOT COMPLY,,,
This is something I&#39;m proud...to never be apart of. Virtual reality video games? AWESOME!! Virtual reality realities/worlds to ACTUALLY live in...keep it away from me,,,
"“Say if you’re friends account got hacked, you could be in the same room as cyber criminal” -Mrwhosetheboss",,,
why was this like the scary sequence in every futuristic dystopian movie showing how and why it all started.Pulling further away from reality...,,,
Ok guardian figures you would be all over this . Right wing hacks. If you are still on Facebook you are a fool.,,,
Why does this remind me of the emoji movie?,,,
gimme the zucc,,,
Clearly he didn&#39;t read Fahrenheit 451,,,
This.is.terryfying.,,,
Con este internet de claro eso como que no se va a poder jajajjaja. Se me va a frizar la casa y cuendo yo quiera ir a cocinar la estufa me va a decir; cargando. Jajajajaja.,,,
can’t wait to dress up as shaggy,,,
hey mark imagine actually LIVING in your home and not in  a bunch of 1s and 0s,,,
facebook will be what eliminates us,,,
facebook is not to be _ _ _ _ _ _,,,
"0:52 No Mark, you already have the role of the lizard.",,,
Some segments in the video are stamped not adjacent to each other,,,
Why would I get together in the metaverse when I can get together in real life?,,,
Quelqu&#39;un peut m&#39;expliquer en Français ?,,,
Eh,,,
"Don&#39;t worry the people that spend much time here will be the same people who have bought VR headsets. Nerds, teenage boys and manboys.",,,
I bet Mark feels at home being in space,,,
Where are the koalas?,,,
Ready player 1 xd,,,
If mistakes make you stronger then marks parents must be absolute tank sized unitsEdit: Notice how the amount of IQ he has is the amount of visibility on his eyebrows,,,
"Imagine if it started glitching out, wonder what it will feel like to phase through stuff",,,
Nope. We already have a virtual reality for stuff like that. It&#39;s called VR chat.,,,
Not interested I prefer the real world. If people wanna waste they&#39;re lives in a virtual reality world then go for it. Ruin your own life.,,,
Ted Kaczinsky was right.,,,
Extremely dumbGet together in real life.,,,
what&#39;s funny to me is 90% of these comments of people hating it are going to use it=,,,
Just show me where da hoes at.,,,
Dystopian books are about to become non-fiction,,,
&quot;Things that are only possible virtually&quot; Shows a lakeside house with fancy interior decorations one could probably afford if they weren&#39;t paid pennies on the dollar by people who spend their workday scratching their balls,,,
METARDS,,,
Seems better than the real world,,,
If you think about it there’s already people that basically live in a metal verse type condition,,,
Smiechu warte,,,
reality is often disappointing,,,
Καλα Χριστούγεννα,,,
The dog’s name is beast,,,
Matrix Is real know you now,,,
"La famille, ne me quitte pas sans LIKER la vidéo !!! Merci pour la force. Peace",,,
Merci pour les infos !,,,
Super ! Est ce que tu peux nous dire de quelle manière et sur quelle plateforme tu achètes en dca ? Car en passant par carte bleu il y a beaucoup de frais...Il y a certainement une meilleur solution...Merci pour ton aide !!!,,,
"Bonjour Charlie, Merci pour cette vidéo, tu as parlé de etoro pour la bourse et je me penchais justement sur la bourse américaine, je partais sur etoro mais pourrais tu me donner ton avis ou même d&#39;autres plate-forme pour un petit investisseur ?",,,
Charlie 2022,,,
Videos tres agreables et sympathiques :). Qu&#39;utilises tu pour analyser le graph et le gaussian?? A bientot,,,
"Merci pour cette super vidéo et ces excellentes informations ainsi que ta bonne humeur. Allé, on ne lâche rien et on tient bon, le marché va repartir !!!",,,
"Salut Charlie, question hors sujet mais ta musique de générique est vraiment cool  c&#39;est quoi exactement Merci",,,
INCHALLAH,,,
Team refait dans quelques années,,,
Merci Charlie!!!!,,,
DÉTERMINÉ !!!,,,
Merci pour les infos pour l&#39;ISO de sundae swap c&#39;est 5 époques de 5 jours début le 25 janvier 21h45 fin le 14 février 21h45.,,,
"Liker la video, il mérite bien ça notre Charlie national.",,,
Merci Charlie.Moi par contre je suis TERMINÉ !Trop de jours en rouge,,,
"Salut, quand sort le copie trading ? Tu connais le prix pour pouvoir suivre un trader?",,,
Coucou Charlie toute et claire merci beaucoup,,,
Paix sur toi Charlie on espère tous être refait d&#39;ici quelques années,,,
Salut Charlie avec tout ce qui sort encore  pourrais tu nous faire un top 10 de ce qui pourrait tenir dans le temps niveau metaverse,,,
